department_name,school,harvard_equivalent,PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
PHARMACOLOGY AND EXPERIMENTAL NEUROSCIENCE,Nebraska,BCMP,1R01DA043164-01,RPGs - Non SBIR/STTR,9236779,"FOX, HOWARD S.",The brain as a SIV reservoir under suppressive cART potentiation by drugs of abuse,PHARMACOLOGY,SCHOOLS OF MEDICINE,$499.793 ,$252.395 ,752188,2,OMAHA,NEBRASKA,68198,Y,UNIV OF NEBRASKA COLLEGE OF MEDICINE,Domestic Higher Education,08.09.16,NA
PHARMACOLOGY AND EXPERIMENTAL NEUROSCIENCE,Nebraska,BCMP,5R21AI114415-03,RPGs - Non SBIR/STTR,9099716,"BYRAREDDY, SIDDAPPA N",Transmitted/Founder SHIV macaque model,PHARMACOLOGY,SCHOOLS OF MEDICINE,$150.000 ,$75.750 ,225750,2,OMAHA,NEBRASKA,68198,Y,UNIV OF NEBRASKA COLLEGE OF MEDICINE,Domestic Higher Education,14.06.16,NA
PHARMACOLOGY AND EXPERIMENTAL NEUROSCIENCE,Nebraska,BCMP,5R24OD018546-03,Other Research-Related,9109077,"POLUEKTOVA, LARISA Y",Center for Humanized Mice,PHARMACOLOGY,SCHOOLS OF MEDICINE,$495.897 ,$250.428 ,746325,2,OMAHA,NEBRASKA,68198,Y,UNIV OF NEBRASKA COLLEGE OF MEDICINE,Domestic Higher Education,16.06.16,NA
PHARMACOLOGY AND EXPERIMENTAL NEUROSCIENCE,Nebraska,BCMP,1F31NS093884-01A1,Training - Individual,9192339,"BOSCH, MEGAN",Perturbed glutamate homeostasis induces neuron death in Juvenile Batten Disease,PHARMACOLOGY,SCHOOLS OF MEDICINE,$40.945 ,NA,40945,2,OMAHA,NEBRASKA,68198,Y,UNIV OF NEBRASKA COLLEGE OF MEDICINE,Domestic Higher Education,21.06.16,NA
PHARMACOLOGY AND EXPERIMENTAL NEUROSCIENCE,Nebraska,BCMP,5P01DA028555-07,RPGs - Non SBIR/STTR,9103045,"GENDELMAN, HOWARD E","NanoART Manufacture, Delivery and Pharmacokinetics for Optimizing Drug Adherence",PHARMACOLOGY,SCHOOLS OF MEDICINE,$1.233.819 ,$510.572 ,1744391,2,OMAHA,NEBRASKA,68198,Y,UNIV OF NEBRASKA COLLEGE OF MEDICINE,Domestic Higher Education,24.06.16,NA
BIOCHEMISTRY,Ponce,BCMP,1F31GM118014-01,Training - Individual,9065364,"MARTINEZ-ORENGO, NEYSHA",Moleclar Regulation of HIV-1 Nef Neuropathogenesis by Transforming Growth Factor Beta,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$32.602 ,NA,32602,98,PONCE,PUERTO RICO,732,Y,PONCE SCHOOL OF MEDICINE,Domestic Higher Education,10.03.16,NA
MICROBIOLOGY,Ponce,Mb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHARMACOLOGY,Ponce,BCMP,5SC3GM088032-07,Other Research-Related,9096833,"HILL, MARTIN D",HIV infection of decidual macrophages during suppressive antiretroviral therapy,PHARMACOLOGY,SCHOOLS OF MEDICINE,$75.000 ,$45.820 ,120820,98,PONCE,PUERTO RICO,732,Y,PONCE SCHOOL OF MEDICINE,Domestic Higher Education,19.05.16,NA
PHARMACOLOGY,Ponce,BCMP,5F31MH106288-02,Training - Individual,8975548,"SOLER-CEDENO, OMAR",Hippocampal Role in Extinction Induced Prefrontal Plasticity,PHARMACOLOGY,SCHOOLS OF MEDICINE,$31.819 ,NA,31819,98,PONCE,PUERTO RICO,732,Y,PONCE SCHOOL OF MEDICINE,Domestic Higher Education,02.12.15,NA
PHYSIOLOGY,Ponce,NA,4R25GM082406-09,Other Research-Related,9096146,"APPLEYARD, CAROLINE B",RISE Option III: Ponce School of Medicine MBRS-RISE Program,PHYSIOLOGY,SCHOOLS OF MEDICINE,$648.654 ,$42.580 ,691234,98,PONCE,PUERTO RICO,732,Y,PONCE SCHOOL OF MEDICINE,Domestic Higher Education,13.06.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,2R01HL107794-06,RPGs - Non SBIR/STTR,9106554,"BALDAN, ANGEL",Control Sterol and Lipoprotein Homeostasis by miRNA,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$257.500 ,$132.613 ,390113,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.02.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R01HL101917-06,RPGs - Non SBIR/STTR,8966029,"REZAIE, ALIREZA R.",Potease Activated Receptor Signaling by Coagulation Proteases,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000 ,$128.750 ,378750,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,06.11.15,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R01GM115553-02,RPGs - Non SBIR/STTR,9132272,"FORD, DAVID A.",Chlorinated lipids in sepsis,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$353.045 ,$106.881 ,459926,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,21.06.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R21AI112919-02,RPGs - Non SBIR/STTR,8989967,"HEYDUK, TOMASZ",Next Generation Sequencing based analysis of RNA polymerase functions,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$125.000 ,$64.375 ,189375,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,18.12.15,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R01GM108648-03,RPGs - Non SBIR/STTR,8998033,"VINDIGNI, ALESSANDRO",New Mechanisms of Replication Stress Response,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$190.000 ,$97.850 ,287850,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,18.01.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R01GM108714-02,RPGs - Non SBIR/STTR,9133414,"DORSETT, DALE L",Cohesin Dynamics and Transcriptional Enhancer Function,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$197.500 ,$101.713 ,299213,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,22.07.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,1R21NS094854-01A1,RPGs - Non SBIR/STTR,9180460,"KOROLEV, SERGEY",Structural studies of PARK14,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$150.000 ,$77.250 ,227250,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,17.06.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R01GM109974-02,RPGs - Non SBIR/STTR,8988583,"HEYDUK, TOMASZ",New Bioanalytical Methods Based on Next Generation Sequencing,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$192.500 ,$99.138 ,291638,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,24.12.15,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,5R01GM108872-03,RPGs - Non SBIR/STTR,8990016,"DORSETT, DALE L",Cohesin Polycomb Interactions in Gene Regulation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$197.500 ,$98.750 ,296250,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,15.12.15,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,Saint Louis,BCMP,2R01HL049413-20A1,RPGs - Non SBIR/STTR,9022067,"DI CERA, ENRICO",Structural determinants of prothrombin activation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000 ,$128.750 ,378750,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,13.01.16,NA
COMPARATIVE MEDICINE,Saint Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLINICAL TRIALS OFFICE,Saint Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOLECULAR MICROBIOLOGY AND IMMUNOLOGY,Saint Louis,Mb;Imm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PATHOLOGY,Saint Louis,NA,3R21CA188472-02S1,RPGs - Non SBIR/STTR,9272471,"RAY, RATNA B.",Establishment of PDX mouse models and cell lines from hepatitis C virus associated liver cancer patients from CA and AA ethnic groups,PATHOLOGY,SCHOOLS OF MEDICINE,$131.983 ,$67.971 ,199954,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,09.09.16,NA
PATHOLOGY,Saint Louis,NA,5R21CA198382-02,RPGs - Non SBIR/STTR,9116142,"RAY, RATNA B.",Breast Cancer Prevention Using Bitter Melon as a Natural Product,PATHOLOGY,SCHOOLS OF MEDICINE,$108.750 ,$56.006 ,164756,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,03.08.16,NA
PATHOLOGY,Saint Louis,NA,5R21CA188472-02,RPGs - Non SBIR/STTR,9042988,"RAY, RATNA B.",Racial Disparity of microRNA in Hepatitis C Virus Mediated Hepatocellularcarcinoma,PATHOLOGY,SCHOOLS OF MEDICINE,$116.875 ,$60.191 ,177066,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.03.16,NA
PATHOLOGY,Saint Louis,NA,2R01DK081817-06A1,RPGs - Non SBIR/STTR,9039872,"RAY, RATNA B.","HCV infection, cross-talk among liver cells, and liver disease progression",PATHOLOGY,SCHOOLS OF MEDICINE,$225.000 ,$115.875 ,340875,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,28.01.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,4R01NS023805-27,RPGs - Non SBIR/STTR,9052841,"ZAHM, DANIEL S",Convergent Versus Parallel Striatal Afferents,PHARMACOLOGY,SCHOOLS OF MEDICINE,$218.750 ,$109.375 ,328125,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,22.04.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,2T32GM008306-26A1,Training - Institutional,9074286,"BURRIS, THOMAS P",Pharmacological Sciences Training Grant,PHARMACOLOGY,SCHOOLS OF MEDICINE,$157.944 ,$8.920 ,166864,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,20.06.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,5R21DA040305-02,RPGs - Non SBIR/STTR,9095273,"SALVEMINI, DANIELA",Preserving opioid analgesia using a novel adenosinergic approach,PHARMACOLOGY,SCHOOLS OF MEDICINE,$123.750 ,$63.731 ,187481,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,24.06.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,2R01MH092769-06A1,RPGs - Non SBIR/STTR,9107047,"BURRIS, THOMAS P",Development of RORalpha and RORgamma Ligands for Treatment of Behavioral Disorders,PHARMACOLOGY,SCHOOLS OF MEDICINE,$437.105 ,$225.109 ,662214,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,15.02.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,1R01AR069280-01A1,RPGs - Non SBIR/STTR,9176946,"BURRIS, THOMAS P",ERRgamma Agonists to Treat Muscular Dystrophy,PHARMACOLOGY,SCHOOLS OF MEDICINE,$383.278 ,$197.388 ,580666,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,29.07.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,4R01CA169519-04,RPGs - Non SBIR/STTR,9042993,"SALVEMINI, DANIELA",A3AR agonists to prevent chemotherapy-induced painful peripheral neuropathy,PHARMACOLOGY,SCHOOLS OF MEDICINE,$209.691 ,$90.055 ,299746,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,24.05.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,5R01MH093429-05,RPGs - Non SBIR/STTR,9116001,"BURRIS, THOMAS P",REV-ERB ligands for treatment of anxiety disorders,PHARMACOLOGY,SCHOOLS OF MEDICINE,$414.414 ,$213.423 ,627837,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.05.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,5R21NS087574-02,RPGs - Non SBIR/STTR,9058618,"VOIGT, MARK M",Peripheral Glial Response to Sensory Nerve Degeneration,PHARMACOLOGY,SCHOOLS OF MEDICINE,$125.000 ,$64.375 ,189375,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,05.05.16,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,5F32DK105845-02,Training - Individual,8993599,"GRIFFETT, KRISTINE",Investigating Synthetic Ligands for the Treatment of NASH,PHARMACOLOGY,SCHOOLS OF MEDICINE,$59.970 ,NA,59970,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,19.11.15,NA
PHARMACOLOGICAL AND PHYSIOLOGICAL SCIENCE,Saint Louis,NA,1R01GM112188-01A1,RPGs - Non SBIR/STTR,9196585,"EGAN, TERRANCE M",Selective regulation of the calcium component of the ATP-gated P2X7 current,PHARMACOLOGY,SCHOOLS OF MEDICINE,$200.000 ,$103.000 ,303000,1,SAINT LOUIS,MISSOURI,63103,Y,SAINT LOUIS UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,18.07.16,NA
CELL DEVELOPMENTAL AND REGENERATIVE BIOLOGY,Mount Sinai-Icahn,CB;SCRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4U01AG046170-04,RPGs - Non SBIR/STTR,9130742,"SCHADT, ERIC E",Integrative Biology Approach to Complexity of Alzheimers Disease,GENETICS,SCHOOLS OF MEDICINE,$2.450.301 ,$830.878 ,3281179,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,26.08.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,3U01AG046170-03S3,RPGs - Non SBIR/STTR,9271548,"SCHADT, ERIC E",Integrative Biology Approach to Complexity of Alzheimers Disease,GENETICS,SCHOOLS OF MEDICINE,$1.061.564 ,$77.956 ,1139520,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,31.05.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4R01AI104848-04,RPGs - Non SBIR/STTR,9035351,"BROWN, BRIAN DAVID",Post-transcriptional regulation of the Dendritic Cell transcriptome,GENETICS,SCHOOLS OF MEDICINE,$287.440 ,$199.771 ,487211,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,19.04.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4R01DK098242-04,RPGs - Non SBIR/STTR,9041579,"DUDLEY, JOEL THOMAS",Methods for Evolutionary Informed Network Analysis to Discover Disease Variation,GENETICS,SCHOOLS OF MEDICINE,$304.965 ,$109.597 ,414562,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,17.03.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5U01DK062422-17,RPGs - Non SBIR/STTR,9146334,"CHO, JUDY H.",Yale University Inflammatory Bowel Disease Genetics Research Center,GENETICS,SCHOOLS OF MEDICINE,$240.395 ,$112.245 ,352640,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,14.09.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1R35GM119771-01,RPGs - Non SBIR/STTR,9142821,"KARR, JONATHAN ROSS",Toward whole-cell models for precision medicine and synthetic biology,GENETICS,SCHOOLS OF MEDICINE,$250.000 ,$173.750 ,423750,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,30.06.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4K23GM104401-04,Other Research-Related,9115627,"SCOTT, STUART ALEXANDER",The Pharmacogenomic Control of Clopidogrel Response in Acute Coronary Syndromes,GENETICS,SCHOOLS OF MEDICINE,$180.500 ,$13.960 ,194460,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,27.07.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5F30AG052261-02,Training - Individual,9220560,"MCKENZIE, ANDREW",Network Modeling of Myelin Dysregulation in Alzheimers Disease,GENETICS,SCHOOLS OF MEDICINE,$42.936 ,NA,42936,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,09.08.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R01DK064640-13,RPGs - Non SBIR/STTR,9067141,"XU, PIN-XIAN",Roles of Transcription Factors in Kidney Development,GENETICS,SCHOOLS OF MEDICINE,$248.820 ,$172.930 ,421750,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,09.06.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1R03HG008809-01,RPGs - Non SBIR/STTR,9017842,"LINDERMAN, MICHAEL DAVID",Developing a Genomics Literacy Measure,GENETICS,SCHOOLS OF MEDICINE,$15.339 ,$10.661 ,26000,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,21.02.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R25EB020393-02,Other Research-Related,9149192,"KOVATCH, PATRICIA",Community Research Education and Engagement for Data Science (CREEDS),GENETICS,SCHOOLS OF MEDICINE,$150.400 ,$12.032 ,162432,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,02.08.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4T32GM082773-09,Training - Institutional,9094620,"DESNICK, ROBERT J",Research Training for Medical Geneticists at Mount Sinai School of Medicine,GENETICS,SCHOOLS OF MEDICINE,$352.700 ,$26.742 ,379442,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,24.06.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1F30DK108487-01A1,Training - Individual,9190867,"LLEWELLYN, SEAN ROGERS",The effects of diet and the microbiota in determining host health,GENETICS,SCHOOLS OF MEDICINE,$41.976 ,NA,41976,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,11.07.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5P01HD078233-02,RPGs - Non SBIR/STTR,8931770,"JABS, ETHYLIN WANG",Craniosynostosis Network,GENETICS,SCHOOLS OF MEDICINE,$1.111.996 ,$330.131 ,1442127,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,04.02.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1R03DK106481-01A1,RPGs - Non SBIR/STTR,9182667,"HU, JIANZHONG",Interplay of Gut Mycobiome and Host Genes in Crohns Disease,GENETICS,SCHOOLS OF MEDICINE,$50.000 ,$34.750 ,84750,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,03.08.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R01GM114434-02,RPGs - Non SBIR/STTR,9049511,"PANDEY, GAURAV",Boosting the Translational Impact of Scientific Competitions by Ensemble Learning,GENETICS,SCHOOLS OF MEDICINE,$269.210 ,$159.302 ,428512,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,31.03.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R01GM108505-03,RPGs - Non SBIR/STTR,9022494,"FAITH, JEREMIAH JAMES","The relationship between host diet, the gut microbiota, and host transcription",GENETICS,SCHOOLS OF MEDICINE,$225.000 ,$156.375 ,381375,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,12.02.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4T32HD075735-04,Training - Institutional,9061425,"JABS, ETHYLIN WANG",Interdisciplinary Training in Systems and Developmental Biology and Birth Defects,GENETICS,SCHOOLS OF MEDICINE,$176.304 ,$8.984 ,165669,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,11.04.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1U24CA210993-01,Other Research-Related,9211017,"WANG, PEI",Systems Biology based Proteogenomic Translator for Cancer Marker Discovery towards Precision Medicine,GENETICS,SCHOOLS OF MEDICINE,$589.914 ,$354.153 ,944067,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,19.09.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5U01HG008451-02,RPGs - Non SBIR/STTR,9069019,"ZHU, JUN",Developing methods for curating multi-omics data,GENETICS,SCHOOLS OF MEDICINE,$239.540 ,$166.480 ,406020,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,23.05.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R01DK092235-06,RPGs - Non SBIR/STTR,9094680,"CHO, JUDY H.",Defining the genetic architecture of IBD in Ashkenazi Jewish populations,GENETICS,SCHOOLS OF MEDICINE,$328.435 ,$161.207 ,489642,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,09.09.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,4R01HG006696-05,RPGs - Non SBIR/STTR,9130043,"SHARP, ANDREW JAMES",Comprehensive identification of parent of origin effects in human and mouse,GENETICS,SCHOOLS OF MEDICINE,$269.027 ,$186.973 ,456000,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,14.09.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R01AI118833-02,RPGs - Non SBIR/STTR,9062381,"BUNYAVANICH, SUPINDA",Nasal biomarkers of asthma,GENETICS,SCHOOLS OF MEDICINE,$483.466 ,$336.009 ,819475,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,11.04.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5U01HD079068-03,RPGs - Non SBIR/STTR,9021551,"JABS, ETHYLIN WANG",Birth Defects: Moebius syndrome and related facial weakness disorders,GENETICS,SCHOOLS OF MEDICINE,$291.379 ,$77.437 ,368816,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,25.01.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,3U01HG008451-02S1,RPGs - Non SBIR/STTR,9268841,"ZHU, JUN",Developing methods for curating multi-omics data,GENETICS,SCHOOLS OF MEDICINE,$166.552 ,$115.753 ,282305,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,24.09.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1RF1AG054014-01,RPGs - Non SBIR/STTR,9194179,"ZHANG, BIN",Molecular Characterization and Validation of Gender Differences in Alzheimers Disease Pathogenesis,GENETICS,SCHOOLS OF MEDICINE,$2.590.985 ,$1.620.132 ,4211117,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,05.09.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,5R01CA175491-04,RPGs - Non SBIR/STTR,8815281,"KLEIN, ROBERT J.",Improving prostate cancer screening by integration of SNPs with blood biomarkers,GENETICS,SCHOOLS OF MEDICINE,$1 ,$0 ,1,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,19.07.16,NA
GENETICS AND GENOMIC SCIENCES,Mount Sinai-Icahn,Gn,1R01DK106593-01A1,RPGs - Non SBIR/STTR,9175247,"CHO, JUDY H.",Integrative Genomic Analyses of Macrophages in Crohns Disease,GENETICS,SCHOOLS OF MEDICINE,$509.848 ,$266.947 ,776795,13,NEW YORK,NEW YORK,10029,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,Domestic Higher Education,31.08.16,NA
