school,department_name,harvard_equivalent,funding_type,year,funding_amount
UCLA-Geffen,MICROBIOLOGY IMMUN AND MOLEC GENETICS,Mb;Imm;Gn,nih,2020,22219505
UCLA-Geffen,MICROBIOLOGY IMMUN AND MOLEC GENETICS,Mb;Imm;Gn,nih,2019,16801231
UCLA-Geffen,MICROBIOLOGY IMMUN AND MOLEC GENETICS,Mb;Imm;Gn,nih,2018,12835206
UCLA-Geffen,MICROBIOLOGY IMMUN AND MOLEC GENETICS,Mb;Imm;Gn,nih,2017,14821932
UCLA-Geffen,MICROBIOLOGY IMMUN AND MOLEC GENETICS,Mb;Imm;Gn,nih,2016,0
UCLA-Geffen,MOLECULAR AND MED PHARMACOLOGY,BCMP,nih,2020,4093029
UCLA-Geffen,MOLECULAR AND MED PHARMACOLOGY,BCMP,nih,2019,3382011
UCLA-Geffen,MOLECULAR AND MED PHARMACOLOGY,BCMP,nih,2018,4986278
UCLA-Geffen,MOLECULAR AND MED PHARMACOLOGY,BCMP,nih,2017,5683460
UCLA-Geffen,MOLECULAR AND MED PHARMACOLOGY,BCMP,nih,2016,4912607
UCLA-Geffen,NEUROBIOLOGY,Nb,nih,2020,13683066
UCLA-Geffen,NEUROBIOLOGY,Nb,nih,2019,9846338
UCLA-Geffen,NEUROBIOLOGY,Nb,nih,2018,9447408
UCLA-Geffen,NEUROBIOLOGY,Nb,nih,2017,11721693
UCLA-Geffen,NEUROBIOLOGY,Nb,nih,2016,9596738
UCLA-Geffen,PHYSIOLOGY,NA,nih,2020,6380217
UCLA-Geffen,PHYSIOLOGY,NA,nih,2019,5805091
UCLA-Geffen,PHYSIOLOGY,NA,nih,2018,5616076
UCLA-Geffen,PHYSIOLOGY,NA,nih,2017,10946015
UCLA-Geffen,PHYSIOLOGY,NA,nih,2016,9282703
Uniformed Services-Hebert,ANATOMY PHYSIOLOGY AND GENETICS,Gn,nih,2020,0
Uniformed Services-Hebert,ANATOMY PHYSIOLOGY AND GENETICS,Gn,nih,2019,0
Uniformed Services-Hebert,ANATOMY PHYSIOLOGY AND GENETICS,Gn,nih,2018,0
Uniformed Services-Hebert,ANATOMY PHYSIOLOGY AND GENETICS,Gn,nih,2017,0
Uniformed Services-Hebert,ANATOMY PHYSIOLOGY AND GENETICS,Gn,nih,2016,0
Uniformed Services-Hebert,BIOCHEMISTRY,BCMP,nih,2020,0
Uniformed Services-Hebert,BIOCHEMISTRY,BCMP,nih,2019,0
Uniformed Services-Hebert,BIOCHEMISTRY,BCMP,nih,2018,0
Uniformed Services-Hebert,BIOCHEMISTRY,BCMP,nih,2017,0
Uniformed Services-Hebert,BIOCHEMISTRY,BCMP,nih,2016,0
Uniformed Services-Hebert,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,0
Uniformed Services-Hebert,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,0
Uniformed Services-Hebert,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,0
Uniformed Services-Hebert,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
Uniformed Services-Hebert,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
Uniformed Services-Hebert,PATHOLOGY,NA,nih,2020,0
Uniformed Services-Hebert,PATHOLOGY,NA,nih,2019,0
Uniformed Services-Hebert,PATHOLOGY,NA,nih,2018,0
Uniformed Services-Hebert,PATHOLOGY,NA,nih,2017,0
Uniformed Services-Hebert,PATHOLOGY,NA,nih,2016,0
Uniformed Services-Hebert,PHARMACOLOGY AND MOLECULAR THERAPEUTICS,BCMP,nih,2020,0
Uniformed Services-Hebert,PHARMACOLOGY AND MOLECULAR THERAPEUTICS,BCMP,nih,2019,0
Uniformed Services-Hebert,PHARMACOLOGY AND MOLECULAR THERAPEUTICS,BCMP,nih,2018,0
Uniformed Services-Hebert,PHARMACOLOGY AND MOLECULAR THERAPEUTICS,BCMP,nih,2017,0
Uniformed Services-Hebert,PHARMACOLOGY AND MOLECULAR THERAPEUTICS,BCMP,nih,2016,0
Uniformed Services-Hebert,PREVENTIVE MEDICINE AND BIOSTATISTICS,GHSM;HCP;SB,nih,2020,0
Uniformed Services-Hebert,PREVENTIVE MEDICINE AND BIOSTATISTICS,GHSM;HCP;SB,nih,2019,0
Uniformed Services-Hebert,PREVENTIVE MEDICINE AND BIOSTATISTICS,GHSM;HCP;SB,nih,2018,0
Uniformed Services-Hebert,PREVENTIVE MEDICINE AND BIOSTATISTICS,GHSM;HCP;SB,nih,2017,0
Uniformed Services-Hebert,PREVENTIVE MEDICINE AND BIOSTATISTICS,GHSM;HCP;SB,nih,2016,0
USF-Morsani,MOLECULAR MEDICINE,BCMP,nih,2020,2470292
USF-Morsani,MOLECULAR MEDICINE,BCMP,nih,2019,5982814
USF-Morsani,MOLECULAR MEDICINE,BCMP,nih,2018,2897135
USF-Morsani,MOLECULAR MEDICINE,BCMP,nih,2017,5844108
USF-Morsani,MOLECULAR MEDICINE,BCMP,nih,2016,4208860
USF-Morsani,MOLECULAR PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2020,7903409
USF-Morsani,MOLECULAR PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2019,7504116
USF-Morsani,MOLECULAR PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2018,4586474
USF-Morsani,MOLECULAR PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2017,4963137
USF-Morsani,MOLECULAR PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2016,4281819
USF-Morsani,PATHOLOGY AND CELL BIOLOGY,CB,nih,2020,278916
USF-Morsani,PATHOLOGY AND CELL BIOLOGY,CB,nih,2019,276767
USF-Morsani,PATHOLOGY AND CELL BIOLOGY,CB,nih,2018,274884
USF-Morsani,PATHOLOGY AND CELL BIOLOGY,CB,nih,2017,277792
USF-Morsani,PATHOLOGY AND CELL BIOLOGY,CB,nih,2016,188373
UT Austin-Dell,HEALTH SOCIAL WORK,NA,nih,2020,0
UT Austin-Dell,HEALTH SOCIAL WORK,NA,nih,2019,0
UT Austin-Dell,HEALTH SOCIAL WORK,NA,nih,2018,0
UT Austin-Dell,HEALTH SOCIAL WORK,NA,nih,2017,0
UT Austin-Dell,HEALTH SOCIAL WORK,NA,nih,2016,0
UT Austin-Dell,POPULATION HEALTH,GHSM;HCP,nih,2020,189003
UT Austin-Dell,POPULATION HEALTH,GHSM;HCP,nih,2019,180357
UT Austin-Dell,POPULATION HEALTH,GHSM;HCP,nih,2018,85420
UT Austin-Dell,POPULATION HEALTH,GHSM;HCP,nih,2017,0
UT Austin-Dell,POPULATION HEALTH,GHSM;HCP,nih,2016,0
UT Houston-McGovern,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,6692160
UT Houston-McGovern,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,11202844
UT Houston-McGovern,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,6126921
UT Houston-McGovern,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,7798455
UT Houston-McGovern,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,7549559
UT Houston-McGovern,INTEGRATIVE BIOLOGY AND PHARMACOLOGY,BCMP,nih,2020,8534971
UT Houston-McGovern,INTEGRATIVE BIOLOGY AND PHARMACOLOGY,BCMP,nih,2019,7172141
UT Houston-McGovern,INTEGRATIVE BIOLOGY AND PHARMACOLOGY,BCMP,nih,2018,7896530
UT Houston-McGovern,INTEGRATIVE BIOLOGY AND PHARMACOLOGY,BCMP,nih,2017,7192485
UT Houston-McGovern,INTEGRATIVE BIOLOGY AND PHARMACOLOGY,BCMP,nih,2016,8124743
UT Houston-McGovern,MICROBIOLOGY AND MOLEC GENETICS,Mb;Gn,nih,2020,8113878
UT Houston-McGovern,MICROBIOLOGY AND MOLEC GENETICS,Mb;Gn,nih,2019,6866197
UT Houston-McGovern,MICROBIOLOGY AND MOLEC GENETICS,Mb;Gn,nih,2018,6128159
UT Houston-McGovern,MICROBIOLOGY AND MOLEC GENETICS,Mb;Gn,nih,2017,0
UT Houston-McGovern,MICROBIOLOGY AND MOLEC GENETICS,Mb;Gn,nih,2016,0
UT Houston-McGovern,NEUROBIOLOGY AND ANATOMY,Nb,nih,2020,9831341
UT Houston-McGovern,NEUROBIOLOGY AND ANATOMY,Nb,nih,2019,4475092
UT Houston-McGovern,NEUROBIOLOGY AND ANATOMY,Nb,nih,2018,5702940
UT Houston-McGovern,NEUROBIOLOGY AND ANATOMY,Nb,nih,2017,5560381
UT Houston-McGovern,NEUROBIOLOGY AND ANATOMY,Nb,nih,2016,5778950
UT Houston-McGovern,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2020,804937
UT Houston-McGovern,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2019,567676
UT Houston-McGovern,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2018,1876449
UT Houston-McGovern,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2017,0
UT Houston-McGovern,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2016,0
UT Medical Branch,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,5332615
UT Medical Branch,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,5150313
UT Medical Branch,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,4529604
UT Medical Branch,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,3820006
UT Medical Branch,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,4479635
UT Medical Branch,BIOSTATISTICS,NA,nih,2020,0
UT Medical Branch,BIOSTATISTICS,NA,nih,2019,0
UT Medical Branch,BIOSTATISTICS,NA,nih,2018,0
UT Medical Branch,BIOSTATISTICS,NA,nih,2017,0
UT Medical Branch,BIOSTATISTICS,NA,nih,2016,0
UT Medical Branch,HEALTH POLICY AND LEGISLATIVE AFFAIRS,HCP,nih,2020,0
UT Medical Branch,HEALTH POLICY AND LEGISLATIVE AFFAIRS,HCP,nih,2019,0
UT Medical Branch,HEALTH POLICY AND LEGISLATIVE AFFAIRS,HCP,nih,2018,0
UT Medical Branch,HEALTH POLICY AND LEGISLATIVE AFFAIRS,HCP,nih,2017,0
UT Medical Branch,HEALTH POLICY AND LEGISLATIVE AFFAIRS,HCP,nih,2016,0
UT Medical Branch,INSTITUTE FOR TRANSLATIONAL SCIENCES,NA,nih,2020,0
UT Medical Branch,INSTITUTE FOR TRANSLATIONAL SCIENCES,NA,nih,2019,0
UT Medical Branch,INSTITUTE FOR TRANSLATIONAL SCIENCES,NA,nih,2018,0
UT Medical Branch,INSTITUTE FOR TRANSLATIONAL SCIENCES,NA,nih,2017,0
UT Medical Branch,INSTITUTE FOR TRANSLATIONAL SCIENCES,NA,nih,2016,0
UT Medical Branch,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,35282055
UT Medical Branch,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,29617999
UT Medical Branch,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,26192248
UT Medical Branch,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,23795507
UT Medical Branch,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,22788609
UT Medical Branch,NEUROSCIENCE CELL BIOLOGY AND ANATOMY,CB,nih,2020,4609834
UT Medical Branch,NEUROSCIENCE CELL BIOLOGY AND ANATOMY,CB,nih,2019,4015297
UT Medical Branch,NEUROSCIENCE CELL BIOLOGY AND ANATOMY,CB,nih,2018,0
UT Medical Branch,NEUROSCIENCE CELL BIOLOGY AND ANATOMY,CB,nih,2017,0
UT Medical Branch,NEUROSCIENCE CELL BIOLOGY AND ANATOMY,CB,nih,2016,0
UT Medical Branch,PATHOLOGY,NA,nih,2020,8873861
UT Medical Branch,PATHOLOGY,NA,nih,2019,6853886
UT Medical Branch,PATHOLOGY,NA,nih,2018,8723807
UT Medical Branch,PATHOLOGY,NA,nih,2017,8518043
UT Medical Branch,PATHOLOGY,NA,nih,2016,8260439
UT Medical Branch,PHARMACOLOGY AND TOXICOLOGY,NA,nih,2020,9436531
UT Medical Branch,PHARMACOLOGY AND TOXICOLOGY,NA,nih,2019,7589229
UT Medical Branch,PHARMACOLOGY AND TOXICOLOGY,NA,nih,2018,5884236
UT Medical Branch,PHARMACOLOGY AND TOXICOLOGY,NA,nih,2017,5685004
UT Medical Branch,PHARMACOLOGY AND TOXICOLOGY,NA,nih,2016,7732888
UT Medical Branch,PREVENTIVE MEDICINE AND COMMUNITY HEALTH,GHSM,nih,2020,2779108
UT Medical Branch,PREVENTIVE MEDICINE AND COMMUNITY HEALTH,GHSM,nih,2019,2410538
UT Medical Branch,PREVENTIVE MEDICINE AND COMMUNITY HEALTH,GHSM,nih,2018,3499145
UT Medical Branch,PREVENTIVE MEDICINE AND COMMUNITY HEALTH,GHSM,nih,2017,2381036
UT Medical Branch,PREVENTIVE MEDICINE AND COMMUNITY HEALTH,GHSM,nih,2016,1723919
UT Rio Grande Valley,HUMAN GENETICS,Gn,nih,2020,0
UT Rio Grande Valley,HUMAN GENETICS,Gn,nih,2019,0
UT Rio Grande Valley,HUMAN GENETICS,Gn,nih,2018,0
UT Rio Grande Valley,HUMAN GENETICS,Gn,nih,2017,0
UT Rio Grande Valley,HUMAN GENETICS,Gn,nih,2016,0
UT Rio Grande Valley,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2020,0
UT Rio Grande Valley,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2019,0
UT Rio Grande Valley,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2018,0
UT Rio Grande Valley,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2017,0
UT Rio Grande Valley,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2016,0
UT Rio Grande Valley,MOLECULAR SCIENCE,BCMP,nih,2020,0
UT Rio Grande Valley,MOLECULAR SCIENCE,BCMP,nih,2019,0
UT Rio Grande Valley,MOLECULAR SCIENCE,BCMP,nih,2018,0
UT Rio Grande Valley,MOLECULAR SCIENCE,BCMP,nih,2017,0
UT Rio Grande Valley,MOLECULAR SCIENCE,BCMP,nih,2016,0
UT Rio Grande Valley,NEUROSCIENCE,Nb,nih,2020,0
UT Rio Grande Valley,NEUROSCIENCE,Nb,nih,2019,0
UT Rio Grande Valley,NEUROSCIENCE,Nb,nih,2018,0
UT Rio Grande Valley,NEUROSCIENCE,Nb,nih,2017,0
UT Rio Grande Valley,NEUROSCIENCE,Nb,nih,2016,0
UT Rio Grande Valley,PHARMACOLOGY,BCMP,nih,2020,0
UT Rio Grande Valley,PHARMACOLOGY,BCMP,nih,2019,0
UT Rio Grande Valley,PHARMACOLOGY,BCMP,nih,2018,0
UT Rio Grande Valley,PHARMACOLOGY,BCMP,nih,2017,0
UT Rio Grande Valley,PHARMACOLOGY,BCMP,nih,2016,0
UT Rio Grande Valley,POPULATION HEALTH AND BIOSTATISTICS,GHSM;HCP,nih,2020,0
UT Rio Grande Valley,POPULATION HEALTH AND BIOSTATISTICS,GHSM;HCP,nih,2019,0
UT Rio Grande Valley,POPULATION HEALTH AND BIOSTATISTICS,GHSM;HCP,nih,2018,0
UT Rio Grande Valley,POPULATION HEALTH AND BIOSTATISTICS,GHSM;HCP,nih,2017,0
UT Rio Grande Valley,POPULATION HEALTH AND BIOSTATISTICS,GHSM;HCP,nih,2016,0
UT San Antonio-Long,BIOCHEMISTRY AND STRUCTURAL BIOLOGY,BCMP,nih,2020,3505881
UT San Antonio-Long,BIOCHEMISTRY AND STRUCTURAL BIOLOGY,BCMP,nih,2019,4272480
UT San Antonio-Long,BIOCHEMISTRY AND STRUCTURAL BIOLOGY,BCMP,nih,2018,2390142
UT San Antonio-Long,BIOCHEMISTRY AND STRUCTURAL BIOLOGY,BCMP,nih,2017,2522698
UT San Antonio-Long,BIOCHEMISTRY AND STRUCTURAL BIOLOGY,BCMP,nih,2016,0
UT San Antonio-Long,CELL SYSTEMS AND ANATOMY,NA,nih,2020,6622041
UT San Antonio-Long,CELL SYSTEMS AND ANATOMY,NA,nih,2019,9136322
UT San Antonio-Long,CELL SYSTEMS AND ANATOMY,NA,nih,2018,4240923
UT San Antonio-Long,CELL SYSTEMS AND ANATOMY,NA,nih,2017,4753059
UT San Antonio-Long,CELL SYSTEMS AND ANATOMY,NA,nih,2016,0
UT San Antonio-Long,CELLULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2020,8944715
UT San Antonio-Long,CELLULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2019,6151126
UT San Antonio-Long,CELLULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2018,4343984
UT San Antonio-Long,CELLULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2017,4417939
UT San Antonio-Long,CELLULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2016,0
UT San Antonio-Long,EPIDEMIOLOGY AND BIOSTATISTICS,DBMI,nih,2020,1098410
UT San Antonio-Long,EPIDEMIOLOGY AND BIOSTATISTICS,DBMI,nih,2019,270083
UT San Antonio-Long,EPIDEMIOLOGY AND BIOSTATISTICS,DBMI,nih,2018,789618
UT San Antonio-Long,EPIDEMIOLOGY AND BIOSTATISTICS,DBMI,nih,2017,906999
UT San Antonio-Long,EPIDEMIOLOGY AND BIOSTATISTICS,DBMI,nih,2016,1458929
UT San Antonio-Long,MICROBIOLOGY IMMUNOLOGY AND MOLEC GENETICS,Mb;Imm;Gn,nih,2020,4708510
UT San Antonio-Long,MICROBIOLOGY IMMUNOLOGY AND MOLEC GENETICS,Mb;Imm;Gn,nih,2019,6326035
UT San Antonio-Long,MICROBIOLOGY IMMUNOLOGY AND MOLEC GENETICS,Mb;Imm;Gn,nih,2018,6200878
UT San Antonio-Long,MICROBIOLOGY IMMUNOLOGY AND MOLEC GENETICS,Mb;Imm;Gn,nih,2017,4149258
UT San Antonio-Long,MICROBIOLOGY IMMUNOLOGY AND MOLEC GENETICS,Mb;Imm;Gn,nih,2016,0
UT San Antonio-Long,MOLECULAR MEDICINE,NA,nih,2020,6268898
UT San Antonio-Long,MOLECULAR MEDICINE,NA,nih,2019,6483339
UT San Antonio-Long,MOLECULAR MEDICINE,NA,nih,2018,9113838
UT San Antonio-Long,MOLECULAR MEDICINE,NA,nih,2017,10377520
UT San Antonio-Long,MOLECULAR MEDICINE,NA,nih,2016,6361062
UT San Antonio-Long,PHARMACOLOGY,NA,nih,2020,8515691
UT San Antonio-Long,PHARMACOLOGY,NA,nih,2019,13789739
UT San Antonio-Long,PHARMACOLOGY,NA,nih,2018,8079908
UT San Antonio-Long,PHARMACOLOGY,NA,nih,2017,8286610
UT San Antonio-Long,PHARMACOLOGY,NA,nih,2016,8649270
UT San Antonio-Long,POPULATION HEALTH SERVICES,GHSM,nih,2020,0
UT San Antonio-Long,POPULATION HEALTH SERVICES,GHSM,nih,2019,0
UT San Antonio-Long,POPULATION HEALTH SERVICES,GHSM,nih,2018,0
UT San Antonio-Long,POPULATION HEALTH SERVICES,GHSM,nih,2017,0
UT San Antonio-Long,POPULATION HEALTH SERVICES,GHSM,nih,2016,0
UT Southwestern,BIOCHEMISTRY,BCMP,nih,2020,7304281
UT Southwestern,BIOCHEMISTRY,BCMP,nih,2019,8960459
UT Southwestern,BIOCHEMISTRY,BCMP,nih,2018,7945896
UT Southwestern,BIOCHEMISTRY,BCMP,nih,2017,8819952
UT Southwestern,BIOCHEMISTRY,BCMP,nih,2016,8733022
UT Southwestern,BIOINFORMATICS,DBMI,nih,2020,1137823
UT Southwestern,BIOINFORMATICS,DBMI,nih,2019,431867
UT Southwestern,BIOINFORMATICS,DBMI,nih,2018,0
UT Southwestern,BIOINFORMATICS,DBMI,nih,2017,0
UT Southwestern,BIOINFORMATICS,DBMI,nih,2016,0
UT Southwestern,BIOPHYSICS,BCMP,nih,2020,4228484
UT Southwestern,BIOPHYSICS,BCMP,nih,2019,3463563
UT Southwestern,BIOPHYSICS,BCMP,nih,2018,6776430
UT Southwestern,BIOPHYSICS,BCMP,nih,2017,3917643
UT Southwestern,BIOPHYSICS,BCMP,nih,2016,2371342
UT Southwestern,CELL BIOLOGY,CB,nih,2020,7597196
UT Southwestern,CELL BIOLOGY,CB,nih,2019,6783363
UT Southwestern,CELL BIOLOGY,CB,nih,2018,5302008
UT Southwestern,CELL BIOLOGY,CB,nih,2017,6849705
UT Southwestern,CELL BIOLOGY,CB,nih,2016,6991724
UT Southwestern,IMMUNOLOGY,Imm,nih,2020,3489007
UT Southwestern,IMMUNOLOGY,Imm,nih,2019,2277410
UT Southwestern,IMMUNOLOGY,Imm,nih,2018,3291036
UT Southwestern,IMMUNOLOGY,Imm,nih,2017,1971149
UT Southwestern,IMMUNOLOGY,Imm,nih,2016,2239111
UT Southwestern,MICROBIOLOGY,Mb,nih,2020,8266454
UT Southwestern,MICROBIOLOGY,Mb,nih,2019,5507362
UT Southwestern,MICROBIOLOGY,Mb,nih,2018,6373246
UT Southwestern,MICROBIOLOGY,Mb,nih,2017,5768200
UT Southwestern,MICROBIOLOGY,Mb,nih,2016,7269213
UT Southwestern,MOLECULAR BIOLOGY,BCMP,nih,2020,11349368
UT Southwestern,MOLECULAR BIOLOGY,BCMP,nih,2019,11453619
UT Southwestern,MOLECULAR BIOLOGY,BCMP,nih,2018,9219615
UT Southwestern,MOLECULAR BIOLOGY,BCMP,nih,2017,8794859
UT Southwestern,MOLECULAR BIOLOGY,BCMP,nih,2016,8326978
UT Southwestern,MOLECULAR GENETICS,Gn,nih,2020,6663278
UT Southwestern,MOLECULAR GENETICS,Gn,nih,2019,6631100
UT Southwestern,MOLECULAR GENETICS,Gn,nih,2018,6312880
UT Southwestern,MOLECULAR GENETICS,Gn,nih,2017,5873962
UT Southwestern,MOLECULAR GENETICS,Gn,nih,2016,9031830
UT Southwestern,NEUROSCIENCE,Nb,nih,2020,13159052
UT Southwestern,NEUROSCIENCE,Nb,nih,2019,15799522
UT Southwestern,NEUROSCIENCE,Nb,nih,2018,11769041
UT Southwestern,NEUROSCIENCE,Nb,nih,2017,10095347
UT Southwestern,NEUROSCIENCE,Nb,nih,2016,8570263
UT Southwestern,PHARMACOLOGY,BCMP,nih,2020,7799183
UT Southwestern,PHARMACOLOGY,BCMP,nih,2019,6883997
UT Southwestern,PHARMACOLOGY,BCMP,nih,2018,4880598
UT Southwestern,PHARMACOLOGY,BCMP,nih,2017,5807899
UT Southwestern,PHARMACOLOGY,BCMP,nih,2016,6378052
UT Southwestern,PHYSIOLOGY,NA,nih,2020,4677326
UT Southwestern,PHYSIOLOGY,NA,nih,2019,3480151
UT Southwestern,PHYSIOLOGY,NA,nih,2018,3384936
UT Southwestern,PHYSIOLOGY,NA,nih,2017,7579279
UT Southwestern,PHYSIOLOGY,NA,nih,2016,4119646
UT Southwestern,POPULATION AND DATA SCIENCES,NA,nih,2020,4976338
UT Southwestern,POPULATION AND DATA SCIENCES,NA,nih,2019,4734364
UT Southwestern,POPULATION AND DATA SCIENCES,NA,nih,2018,0
UT Southwestern,POPULATION AND DATA SCIENCES,NA,nih,2017,0
UT Southwestern,POPULATION AND DATA SCIENCES,NA,nih,2016,0
Utah,BIOCHEMISTRY,BCMP,nih,2020,13661436
Utah,BIOCHEMISTRY,BCMP,nih,2019,12554201
Utah,BIOCHEMISTRY,BCMP,nih,2018,11412418
Utah,BIOCHEMISTRY,BCMP,nih,2017,11298755
Utah,BIOCHEMISTRY,BCMP,nih,2016,9602413
Utah,BIOMEDICAL INFORMATICS,DBMI,nih,2020,1955437
Utah,BIOMEDICAL INFORMATICS,DBMI,nih,2019,2060274
Utah,BIOMEDICAL INFORMATICS,DBMI,nih,2018,1945817
Utah,BIOMEDICAL INFORMATICS,DBMI,nih,2017,2206766
Utah,BIOMEDICAL INFORMATICS,DBMI,nih,2016,2239032
Utah,HUMAN GENETICS,Gn,nih,2020,10212109
Utah,HUMAN GENETICS,Gn,nih,2019,10006295
Utah,HUMAN GENETICS,Gn,nih,2018,9633360
Utah,HUMAN GENETICS,Gn,nih,2017,11070111
Utah,HUMAN GENETICS,Gn,nih,2016,9855581
Utah,NEUROBIOLOGY AND ANATOMY,Nb,nih,2020,8991679
Utah,NEUROBIOLOGY AND ANATOMY,Nb,nih,2019,8262460
Utah,NEUROBIOLOGY AND ANATOMY,Nb,nih,2018,6046883
Utah,NEUROBIOLOGY AND ANATOMY,Nb,nih,2017,4663293
Utah,NEUROBIOLOGY AND ANATOMY,Nb,nih,2016,3478133
Utah,ONCOLOGICAL SCIENCES,NA,nih,2020,7381092
Utah,ONCOLOGICAL SCIENCES,NA,nih,2019,7067042
Utah,ONCOLOGICAL SCIENCES,NA,nih,2018,4912810
Utah,ONCOLOGICAL SCIENCES,NA,nih,2017,6128079
Utah,ONCOLOGICAL SCIENCES,NA,nih,2016,3090759
Utah,PATHOLOGY,NA,nih,2020,14299139
Utah,PATHOLOGY,NA,nih,2019,10610948
Utah,PATHOLOGY,NA,nih,2018,9493030
Utah,PATHOLOGY,NA,nih,2017,7784863
Utah,PATHOLOGY,NA,nih,2016,7062348
Utah,POPULATION HEALTH SCIENCES,GHSM,nih,2020,8267551
Utah,POPULATION HEALTH SCIENCES,GHSM,nih,2019,3871578
Utah,POPULATION HEALTH SCIENCES,GHSM,nih,2018,3921998
Utah,POPULATION HEALTH SCIENCES,GHSM,nih,2017,2443323
Utah,POPULATION HEALTH SCIENCES,GHSM,nih,2016,0
Vanderbilt,BIOCHEMISTRY,BCMP,nih,2020,32203962
Vanderbilt,BIOCHEMISTRY,BCMP,nih,2019,30040678
Vanderbilt,BIOCHEMISTRY,BCMP,nih,2018,0
Vanderbilt,BIOCHEMISTRY,BCMP,nih,2017,25082264
Vanderbilt,BIOCHEMISTRY,BCMP,nih,2016,11481969
Vanderbilt,BIOMEDICAL INFORMATICS,DBMI,nih,2020,58810395
Vanderbilt,BIOMEDICAL INFORMATICS,DBMI,nih,2019,17517451
Vanderbilt,BIOMEDICAL INFORMATICS,DBMI,nih,2018,0
Vanderbilt,BIOMEDICAL INFORMATICS,DBMI,nih,2017,47148251
Vanderbilt,BIOMEDICAL INFORMATICS,DBMI,nih,2016,1746302
Vanderbilt,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2020,20121833
Vanderbilt,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2019,17103115
Vanderbilt,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2018,10108282
Vanderbilt,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2017,12337228
Vanderbilt,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2016,14256982
Vanderbilt,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,19993950
Vanderbilt,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,17034314
Vanderbilt,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,0
Vanderbilt,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,14142777
Vanderbilt,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,13669658
Vanderbilt,PHARMACOLOGY,BCMP,nih,2020,15750645
Vanderbilt,PHARMACOLOGY,BCMP,nih,2019,15203923
Vanderbilt,PHARMACOLOGY,BCMP,nih,2018,0
Vanderbilt,PHARMACOLOGY,BCMP,nih,2017,16907691
Vanderbilt,PHARMACOLOGY,BCMP,nih,2016,15693667
