department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01DK109188-04,RPGs - Non SBIR/STTR,9724220,"BROXMEYER, HAL E",3088372,"DEK Regulation of Hematopoietic Stem Cell Renewal, Fate, and Hematopoiesis",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$399.999,$99.588,499587,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,20.06.19,PAS13-031
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R35HL139599-02,RPGs - Non SBIR/STTR,9626944,"BROXMEYER, HAL E",3088372,"Controlling Influences of Oxygen Tension and CD26/DPP4 Enzymatic Activity on Regulation of Hematopoietic Stem/Progenitor Cells and Hematopoiesis During Health, Ageing, and Disease",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$487.685,$280.419,768104,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,30.05.19,RFAHL16-024
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5T32HL007910-20,Training - Institutional,9615009,"BROXMEYER, HAL E",3088372,Basic Sciences Studies on Gene Therapy of Blood Diseases,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$492.400,$35.800,193350,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,12.12.18,PA14-015
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI132771-03,RPGs - Non SBIR/STTR,9697284,"DENT, ALEXANDER L",1927884,The control of allergic immune responses by follicular regulatory T cells,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$339.175,$195.025,534200,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,15.05.19,PAS15-055
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI120962-04,RPGs - Non SBIR/STTR,9729415,"DZIARSKI, ROMAN",1970089,Antibacterial activity of peptidoglycan recognition proteins,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$140.000,390000,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,10.06.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R21AI139992-02,RPGs - Non SBIR/STTR,9696348,"GILK, STACEY D",8737067,Coxiella survival mechanisms in the acidic intracellular niche,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$158.125,$35.938,194063,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,22.04.19,PA16-161
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI139176-02,RPGs - Non SBIR/STTR,9691854,"GILK, STACEY D",8737067,Coxiella manipulation of cholesterol in the intracellular niche,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$272.444,$156.655,429099,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,22.04.19,PA16-160
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI134818-02,RPGs - Non SBIR/STTR,9761973,"GUO, HAITAO",8531594,The Role of HBeAg in HBV Persistence,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$278.020,$131.170,409190,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,01.07.19,PA16-160
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI110762-04,RPGs - Non SBIR/STTR,9644982,"GUO, HAITAO",8531594,Molecular Mechanisms of HBV cccDNA Formation,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$143.750,393750,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,08.02.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI123271-03,RPGs - Non SBIR/STTR,9594134,"GUO, HAITAO",8531594,Development of an HTS Assay for Discovery of HBV cccDNA Inhibitors,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$283.000,$109.250,392250,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,13.11.18,PAR13-364
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI116706-04,RPGs - Non SBIR/STTR,9598330,"NELSON, DAVID EMMET",9085771,The role of the urethral microbiome in idiopathic urethritis in men,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$471.695,$228.309,700004,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,09.11.18,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5K01DK110216-04,Other Research-Related,9750664,"ROBINSON, CHRISTOPHER MICHAEL",11090399,Sex-dependent replication of coxsackievirus,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$125.966,$10.077,136043,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,19.07.19,PAR14-266
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI134727-02,RPGs - Non SBIR/STTR,9744546,"SPINOLA, STANLEY M",1888944,The Role of the Skin Microbiome in Cutaneous Ulcers in Children in the Tropics,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$440.047,$178.628,618675,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,12.06.19,PA16-160
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,1F30HL147515-01,Training - Individual,9760273,"ULRICH, BENJAMIN",11908506,IL-9-secreting tissue-resident memory T cells in allergic airway disease,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$30.306,NA,30306,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,10.05.19,PA18-668
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI083640-10,RPGs - Non SBIR/STTR,9677112,"YANG, X FRANK",8027609,Host adaptation of the Lyme disease spirochete,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$263.044,$128.001,391045,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,11.04.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01NS102449-02,RPGs - Non SBIR/STTR,9717292,"YEN, JUI-HUNG",14145942,Interferon beta modulates neuroinflammation and extends tPA therapeutic window in ischemic stroke,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$218.750,$125.781,344531,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,10.04.19,PA16-160
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,4UH3AA026218-03,RPGs - Non SBIR/STTR,10016612,"YU, QIGUI Q",8510615,Alcohols impact on immunological and virological profiles in HIV patients,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$216.008,$97.115,313123,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,20.09.19,RFAAA17-015
MICROBIOLOGY AND IMMUNOLOGY,Indiana,Mb;Imm,577806,5R01AI117835-05,RPGs - Non SBIR/STTR,9646316,"YU, QIGUI Q",8510615,Targeting latently infected Tfh cells to achieving a functional cure of HIV-1,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$135.841,385841,7,INDIANAPOLIS,INDIANA,46202,Y,INDIANA UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,14.02.19,RFAAI14-021
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AR067751-04,RPGs - Non SBIR/STTR,9729527,"DEBES, GUDRUN PHILOMENA",8651182,Migration and function of skin B cells,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$226.518,$117.216,343734,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,25.06.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AI127389-03,RPGs - Non SBIR/STTR,9616242,"DEBES, GUDRUN PHILOMENA",8651182,Migration and function of cutaneous B cells,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$200.000,$112.000,312000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,10.12.18,PAS15-055
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,1R21AI142318-01,RPGs - Non SBIR/STTR,9652378,"KIM, SANGWON VINCENT",10483879,"Role of novel host protein, C10orf99, in T cell homing to the large intestine",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$150.000,$84.000,234000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,10.12.18,PA18-489
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,1R01AI144081-01,RPGs - Non SBIR/STTR,9713469,"PAUMET, FABIENNE MICHELLE",8311625,How chlamydia generates cytoskeletal scaffolds and their role during infection,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$140.000,390000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,22.01.19,PA18-484
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AI116983-05,RPGs - Non SBIR/STTR,9626849,"PAUMET, FABIENNE MICHELLE",8311625,Molecular mechanisms used by Chlamydia trachomatis to manipulate membrane fusion,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$140.000,390000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,10.01.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R21AI135361-02,RPGs - Non SBIR/STTR,9698881,"SCHNELL, MATTHIAS JOHANNES",2291818,Development of Rabies-based Virus-like Particles,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$150.000,$84.000,234000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,15.04.19,PA16-161
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AI127823-03,RPGs - Non SBIR/STTR,9590598,"SCHNELL, MATTHIAS JOHANNES",2291818,Drug discovery against lyssaviruses by high thoughput screening,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$324.140,$74.200,398340,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,24.10.18,PAR13-364
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AI123272-03,RPGs - Non SBIR/STTR,9592140,"SCHNELL, MATTHIAS JOHANNES",2291818,Development of a single-dose rabies virus vaccine,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$140.000,390000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,24.10.18,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AI110457-05,RPGs - Non SBIR/STTR,9598652,"SIGAL, LUIS J",1865766,Inflammatory monocytes in the draining lymph node of ECTV infected mice,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$333.801,$186.929,520730,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,19.11.18,PA11-260
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5T32AI134646-02,Training - Institutional,9772253,"SIGAL, LUIS J",1865766,Training grant on Vaccines and Immunotherapies for Infectious Diseases and Cancer,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$228.768,$15.629,244397,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,19.06.19,PA16-152
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01CA217714-03,RPGs - Non SBIR/STTR,9735191,"SYKULEV, YURI",1954304,Defining optimal TCR-pMHC interactions: implication for designing new T-cell based therapeutics to treat viral infections and cancer,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$100.000,$56.000,156000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,25.06.19,RFAAA17-006
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5F32AI129352-03,Training - Individual,9729516,"WONG, ERIC",14464216,"The role of skin-derived, migratory dendritic cells in ectromelia-infected mice",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$65.606,NA,65606,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,24.06.19,PA16-307
MICROBIOLOGY AND IMMUNOLOGY,Jefferson-Kimmel,Mb;Imm,4050801,5R01AI119069-04,RPGs - Non SBIR/STTR,9614245,"ZHANG, JIANKE",1871689,Targeting RIP1-mediated pathways for immune homeostasis and tolerance,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$140.000,390000,3,PHILADELPHIA,PENNSYLVANIA,19107,Y,SIDNEY KIMMEL MEDICAL COLLEGE,Domestic Higher Education,19.12.18,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI137471-02,RPGs - Non SBIR/STTR,9785363,"ANDINO, RAUL",1858796,Insect adaptive immunity,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$314.138,$190.577,504715,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,30.07.19,PA18-484
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,1R21AI144144-01,RPGs - Non SBIR/STTR,9721783,"ANDINO, RAUL",1858796,"EV71 intra-host evolution, attenuation and vaccine development",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$150.000,$90.438,240438,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,31.01.19,PA18-489
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI040085-20,RPGs - Non SBIR/STTR,9636418,"ANDINO, RAUL",1858796,Mechanism of enterovirus replication,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$252.366,$147.634,400000,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,04.01.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R21AI128047-02,RPGs - Non SBIR/STTR,9696737,"ANSEL, KARL MARK",9344360,Global analysis of T cell post-transcriptional regulatory elements,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$125.000,$75.521,200521,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,18.04.19,PA16-161
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01HL109102-09,RPGs - Non SBIR/STTR,9702854,"ANSEL, KARL MARK",9344360,MicroRNA directed pathway discovery in helper T cell driven airway inflammation,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$200.000,$117.000,317000,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,28.03.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,1F32GM133127-01,Training - Individual,9760566,"BLACKBURN-MARINO, NICOLE",12500305,"Discovery, Mechanism and Function of Type-V CRISPR-Cas Inhibitors",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$61.226,NA,61226,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,22.04.19,PA18-670
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5DP5OD021344-05,RPGs - Non SBIR/STTR,9780368,"BONDY-DENOMY, JOSEPH",12557933,Discovering New Roles for CRISPR-Cas in Bacterial Pathogenesis,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$315.480,$185.974,501454,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,07.08.19,RFARM14-004
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01GM127489-02,RPGs - Non SBIR/STTR,9681454,"BONDY-DENOMY, JOSEPH",12557933,Uncovering the mechanism and role of a widespread anti-CRISPR-Cas9 protein,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$210.000,$126.788,336788,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,27.03.19,PA16-160
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,2T32AI007334-31,Training - Institutional,9788897,"CYSTER, JASON G",1969603,Molecular and Cellular Immunology,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$523.296,$34.523,535455,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,13.08.19,PA18-403
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,2R01AI045073-21,RPGs - Non SBIR/STTR,9739133,"CYSTER, JASON G",1969603,Chemokines and Lymphoid Tissue Organization and Function,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$291.018,$176.551,467569,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,01.05.19,PA18-484
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI040098-23,RPGs - Non SBIR/STTR,9668013,"CYSTER, JASON G",1969603,B lymphocyte Migration and Homeostasis,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$146.250,396250,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,18.03.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI138479-02,RPGs - Non SBIR/STTR,9653945,"DEFRANCO, ANTHONY L",6476370,Organ-specific autoimmunity resulting from two genetic defects in tolerance,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$250.000,$150.834,400834,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,22.02.19,PAS15-055
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,1K99AI139279-01A1,Other Research-Related,9743519,"DOLAN, PATRICK TIMOTHY",10586257,Evolutionary insights into enterovirus tropism and pathogenesis,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$117.250,$9.380,126630,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,21.08.19,PA18-398
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R35GM118061-04,RPGs - Non SBIR/STTR,9700146,"GROSS, CAROL ANNE",1877944,Cellular homeostasis pathways in bacteria,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$572.680,$335.018,907698,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,07.06.19,RFAGM16-002
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI049187-18,RPGs - Non SBIR/STTR,9632558,"JOHNSON, ALEXANDER D",1883246,Regulatory Circuits and Virulence in Candida albicans,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$482.726,$282.395,765121,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,16.01.19,PA16-160
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI083311-09,RPGs - Non SBIR/STTR,9600044,"JOHNSON, ALEXANDER D",1883246,The transcriptional circuitry controlling biofilm development in Candida albicans,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$342.652,$200.451,543103,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,21.11.18,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI120694-05,RPGs - Non SBIR/STTR,9629664,"KROGAN, NEVAN J",8727857,"Discovery of novel, ubiquitin-regulated mechanisms of TB control by macrophages",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$453.545,$265.324,718869,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,12.02.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI068129-19,RPGs - Non SBIR/STTR,9664574,"LANIER, LEWIS L",1941354,NK Memory,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$292.378,$171.041,463419,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,28.03.19,PAS15-055
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01GM059704-17,RPGs - Non SBIR/STTR,9689460,"LI, JOACHIM J",1901658,Role of regulation of eukaryotic DNA replication in preserving genome stability,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$225.003,$131.627,356630,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,30.04.19,PA13-302
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01DK119979-02,RPGs - Non SBIR/STTR,9786739,"MARSON, ALEXANDER",8358199,Functional Molecular Investigation of Inflammatory Bowel Disease (IBD) Risk Variants,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$100.000,$60.666,160666,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,04.06.19,RFADK17-017
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5T32GM007810-40,Training - Institutional,9728977,"NARLIKAR, GEETA J",8025133,"Cell Biology, Genetics, and Biochemistry Training Grant",MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$940.080,$56.287,996367,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,03.06.19,PA14-015
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,4R33AI127489-03,RPGs - Non SBIR/STTR,9813830,"NOBLE, SUZANNE M",1871459,Treatment and Prevention of Systemic Candidiasis,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$300.000,$180.625,480625,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,05.12.18,RFAAI15-054
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,1R35GM131702-01,RPGs - Non SBIR/STTR,9697626,"SHIN, JEOUNG-SOOK",9444207,Mechanism and function of membrane trafficking in dendritic cells,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$225.002,$136.014,361016,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,15.05.19,PAR17-094
MICROBIOLOGY AND IMMUNOLOGY,UC San Fransisco,Mb;Imm,577508,5R01AI136735-02,RPGs - Non SBIR/STTR,9742419,"SIL, ANITA",6615512,Elucidating the mechanism of macrophage death during infection with the AIDS-associated opportunistic pathogen Histoplasma capsulatum,MICROBIOLOGY/IMMUN/VIROLOGY,SCHOOLS OF MEDICINE,$342.616,$207.283,549899,12,SAN FRANCISCO,CALIFORNIA,94143,Y,UNIV OF CALIFORNIA SAN FRAN SCH OF MED,Domestic Higher Education,10.06.19,PA16-160
