department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
ONCOLOGY,Wayne State,NA,9110501,5K22HL126842-03,Other Research-Related,9431237,"KIDDER, BENJAMIN L",11704729,Regulation of chromatin and genome stability by the H4K20 methyltransferase SMYD5,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,223605,17888,241493,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,15.02.18,PAR14-302
ONCOLOGY,Wayne State,NA,9110501,1R03CA216011-01A1,RPGs - Non SBIR/STTR,9517143,"MANNING, MARK A",11196312,Normative Messages to Promote Colorectal Cancer Screening Uptake among African Americans,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,50000,27000,77000,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,27.08.18,PAR16-416
ONCOLOGY,Wayne State,NA,9110501,5T32CA009531-32,Training - Institutional,9539535,"MATHERLY, LARRY H",1955379,Training Program in the Biology of Cancer,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,254742,14076,268818,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,13.08.18,PA16-152
ONCOLOGY,Wayne State,NA,9110501,5U01CA199240-02,RPGs - Non SBIR/STTR,9441723,"SCHWARTZ, ANN G",1863902,Detroit Research on Cancer Survivors (Detroit ROCS),INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,1786863,949789,1995543,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,29.01.18,PAR15-104
ONCOLOGY,Wayne State,NA,9110501,5R03CA208494-02,RPGs - Non SBIR/STTR,9544871,"TAINSKY, MICHAEL A",1881630,Development of Cell-based Functional Tests for Rare Germline ATM Gene Variants in Hereditary Ovarian Cancer Families,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,50000,27000,77000,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,12.07.18,PAR14-007
ONCOLOGY,Wayne State,NA,9110501,1R37CA220482-01A1,RPGs - Non SBIR/STTR,9604941,"VIOLA-VILLEGAS, NERISSA",10740459,Delineating Functional Immunity via Image-Guided PET,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,373500,192726,566226,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,26.07.18,PAR16-044
ONCOLOGY,Wayne State,NA,9110501,7R03CA219332-02,RPGs - Non SBIR/STTR,9692844,"WAGNER, KAY-UWE",6798938,Targeting the PTAP Domain of TSG101 in ERBB2-associated Mammary Cancer,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,50000,27000,77000,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,13.08.18,PA18-590
ONCOLOGY,Wayne State,NA,9110501,7R01CA202917-03,RPGs - Non SBIR/STTR,9694428,"WAGNER, KAY-UWE",6798938,JAK1 Signaling in Pancreatic Cancer Initiation and Progression,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,161042,86963,248005,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,01.08.18,PA18-590
ONCOLOGY,Wayne State,NA,9110501,5R21CA216648-02,RPGs - Non SBIR/STTR,9461028,"WEI, WEI-ZEN NONE",1885520,Directing Cancer Immunotherapy with Real-Time ImmunoPET,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,108750,58725,167475,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,06.04.18,PAR16-176
ONCOLOGY,Wayne State,NA,9110501,5R01CA174949-05,RPGs - Non SBIR/STTR,9555794,"WU, GEN SHENG",6723571,Developing targeted therapies for triple-negative breast cancer,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,207500,107900,315400,13,DETROIT,MICHIGAN,48202,Y,WAYNE STATE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,17.07.18,PA13-302
CELL AND DEVELOPMENTAL BIOLOGY,Cornell-Weill,CB,1514803,5T32GM008539-23,Training - Institutional,9501717,"BROWN, ANTHONY M C",1863949,Training Program in Molecular and Cellular Biology,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,268944,13836,282780,12,NEW YORK,NEW YORK,10065,Y,WEILL MEDICAL COLLEGE OF CORNELL UNIV,Domestic Higher Education,13.06.18,PA14-015
CELL AND DEVELOPMENTAL BIOLOGY,Cornell-Weill,CB,1514803,5R01MH083680-10,RPGs - Non SBIR/STTR,9526542,"STUHLMANN, HEIDI",1896263,MicroRNA Function in the Development of Cerebral Cortex,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,250000,173750,423750,12,NEW YORK,NEW YORK,10065,Y,WEILL MEDICAL COLLEGE OF CORNELL UNIV,Domestic Higher Education,23.06.18,PA13-302
CELL AND DEVELOPMENTAL BIOLOGY,Cornell-Weill,CB,1514803,5T32HD060600-09,Training - Institutional,9477958,"STUHLMANN, HEIDI",1896263,Training Program in Developmental and Stem Cell Biology,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,225120,11610,234673,12,NEW YORK,NEW YORK,10065,Y,WEILL MEDICAL COLLEGE OF CORNELL UNIV,Domestic Higher Education,18.04.18,PA14-015
CELL BIOLOGY,Einstein,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R01GM117437-03,RPGs - Non SBIR/STTR,9406871,"GRANA, XAVIER",6446034,"Unraveling the complexity of substrate specificity of PP2A/B55a, a major eukaryote Serine/Threonine Phosphatase",INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,227150,83222,310372,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,14.12.17,PA13-302
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R03CA216134-02,RPGs - Non SBIR/STTR,9544177,"GRANA, XAVIER",6446034,PPP2R2A tumor suppression haploinsufficiency in prostate cancer,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,50000,29250,79250,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.07.18,PAR14-007
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R03CA197180-02,RPGs - Non SBIR/STTR,9394784,"HAINES, DALE S",1895839,Defining the interactome for the TET2 tumor suppressor,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,50000,28000,78000,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,16.11.17,PAR14-007
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,1R01CA214005-01A1,RPGs - Non SBIR/STTR,9453149,"ISSA, JEAN-PIERRE J",1888492,Role of the microbiota in DNA methylation and CRC development,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,449290,118255,567545,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,15.12.17,PA16-160
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R01GM115472-04,RPGs - Non SBIR/STTR,9518972,"POMERANTZ, RICHARD T",9640800,Mechanisms of Mammalian Double-Strand Break Repair,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,197500,108388,305888,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,26.07.18,PA13-302
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,1R21AG057945-01,RPGs - Non SBIR/STTR,9434007,"SAPIENZA, CARMEN",1893711,Age-Related Allele-Specific DNA Methylation: Passage of Time or Cell Divisions?,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,150000,87750,237750,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,28.08.18,PA16-161
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R01AG054411-02,RPGs - Non SBIR/STTR,9567503,"SAWAYA, BASSEL E",2248470,PGC-1alpha and Reelin: new players in HAND progression.,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,146250,396250,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.05.18,PA16-160
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,1R01AI130209-01A1,RPGs - Non SBIR/STTR,9447554,"TEMPERA, ITALO",10498150,Regulation of Viral Chromatin Architecture During EBV Latency,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,146250,396250,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.04.18,PA16-160
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R01GM124449-02,RPGs - Non SBIR/STTR,9534139,"TEMPERA, ITALO",10498150,Regulation of PRC2 functions by PARP1,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,210000,122850,332850,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.07.18,PA16-160
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5K01DK103953-05,Other Research-Related,9528579,"WHELAN, KELLY A",11238944,The functional role of mitophagy in esophageal cell biology,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,139069,11126,150195,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,27.06.18,PAR14-266
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,1R03DK118304-01,RPGs - Non SBIR/STTR,9586311,"WHELAN, KELLY A",11238944,Autophagy regulation of esophageal basal cell dynamics,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,75000,43875,118875,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,29.08.18,PAR16-148
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R01CA193711-03,RPGs - Non SBIR/STTR,9382860,"ZAIDI, M RAZA",9239963,Pathobiology of Interferon-gamma in UV radiation-induced melanomagenesis,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,228750,128100,356850,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,21.11.17,PA13-302
FELS INST FOR CANCER RESEARCH AND MOLECULAR BIOLOGY,Temple-Katz,CB,8240301,5R01HL127351-03,RPGs - Non SBIR/STTR,9398157,"ZHANG, YI",6562387,Ezh2-mediated Epigenetic Effects and Alloimmunity,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,405716,182274,587990,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,10.12.17,PA13-302
BEN MAY DEPARTMENT FOR CANCER RESEARCH,Chicago-Pritzker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01DK102843-04,RPGs - Non SBIR/STTR,9477364,"BUTTERWORTH, MICHAEL B",8082444,Role of microRNAs in kidney sodium regulation,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,225000,121500,346500,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,07.05.18,PA13-302
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01GM120102-03,RPGs - Non SBIR/STTR,9507892,"FORD, MARIJN GERARD JOHANNES",10868653,The Roles of the Dynamin-Related Protein Vps1 and the ESCRT Complex in Microautophagy,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,197500,96188,293688,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,25.06.18,PA13-302
CELL BIOLOGY,Pittsburgh,CB,2059802,3R01GM120102-03S1,RPGs - Non SBIR/STTR,9707014,"FORD, MARIJN GERARD JOHANNES",10868653,The Roles of the Dynamin-Related Protein Vps1 and the ESCRT Complex in Microautophagy,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,30658,NA,30658,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,21.09.18,PA18-591
CELL BIOLOGY,Pittsburgh,CB,2059802,3R35GM119412-03S1,RPGs - Non SBIR/STTR,9707001,"HAMMOND, GERALD R",12680658,Directing Membrane Function with Inositol Lipids in Health and Disease,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,30658,NA,30658,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,19.09.18,PA18-591
CELL BIOLOGY,Pittsburgh,CB,2059802,5R35GM119412-03,RPGs - Non SBIR/STTR,9534699,"HAMMOND, GERALD R",12680658,Directing membrane function with inositol lipids in health and disease,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,242824,137196,380020,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,17.07.18,RFAGM16-003
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01GM121534-02,RPGs - Non SBIR/STTR,9458768,"HONG, YANG",8842791,Membrane Targeting and Retargeting of Polarity Proteins,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,196500,106110,302610,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,28.03.18,PA13-302
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01HL127711-03,RPGs - Non SBIR/STTR,9442861,"KWIATKOWSKI, ADAM VINCENT",9288459,Alpha-catenin function in cardiomyocyte adhesion and cytoskeletal organization,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,250000,127710,377710,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,15.02.18,PA13-302
CELL BIOLOGY,Pittsburgh,CB,2059802,5F31HL136069-02,Training - Individual,9560610,"MERKEL, CHELSEA",12256597,The Role of Vinculin in Cardiomyocyte Adhesion and Mechanical Continuity,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,44158,NA,44158,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,21.05.18,PA14-147
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01CA178766-05,RPGs - Non SBIR/STTR,9477353,"SARKAR, SAUMENDRA N",8653358,Creation of Immuno-Oncolytic Viruses for Cancer Therapy,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,207500,112050,319550,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,26.04.18,PA11-260
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01GM124186-02,RPGs - Non SBIR/STTR,9564138,"SORKIN, ALEXANDER D",1898625,Signaling by the EGF Receptor from Endosomes,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,220000,124300,344300,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,03.09.18,PA16-160
CELL BIOLOGY,Pittsburgh,CB,2059802,5R01DA014204-16,RPGs - Non SBIR/STTR,9559653,"SORKIN, ALEXANDER D",1898625,Regulation of Dopamine Transporter by Trafficking,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,293122,151126,444248,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,11.06.18,PA16-160
CELL BIOLOGY,Pittsburgh,CB,2059802,3R01GM106963-19S1,RPGs - Non SBIR/STTR,9715354,"TRAUB, LINTON M",2090918,Admin Supplement,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,43360,24498,67858,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,20.09.18,PA18-591
CELL BIOLOGY,Pittsburgh,CB,2059802,1S10OD025041-01,Other Research-Related,9493073,"WATKINS, SIMON C",6296838,Request for a Nikon A1R Multiphoton Microscope,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,870023,NA,870023,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,27.02.18,PAR17-076
CELL BIOLOGY AND ANATOMY,New York Medical,CB,5948901,5R01MH107884-05,RPGs - Non SBIR/STTR,9487341,"CHUNG, SANGMI",7798212,iPSC derived human cortical interneurons as developmental model of Schizophrenia,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,270000,158720,428720,17,VALHALLA,NEW YORK,10595,Y,NEW YORK MEDICAL COLLEGE,Domestic Higher Education,16.05.18,PAR14-309
CELL BIOLOGY AND ANATOMY,New York Medical,CB,5948901,1R35GM128675-01,RPGs - Non SBIR/STTR,9574292,"HOLZ, MARINA K",10183528,Estrogenic signaling upstream and downstream of mTOR,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,250000,160000,410000,17,VALHALLA,NEW YORK,10595,Y,NEW YORK MEDICAL COLLEGE,Domestic Higher Education,23.08.18,PAR17-190
CELL BIOLOGY AND ANATOMY,New York Medical,CB,5948901,5R01NS092786-04,RPGs - Non SBIR/STTR,9440461,"SCEMES, ELIANA",2091199,Importance of Pannexin to Astrocyte and Neuronal ATP,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,346940,184103,531043,17,VALHALLA,NEW YORK,10595,Y,NEW YORK MEDICAL COLLEGE,Domestic Higher Education,08.03.18,PA13-302
CELL BIOLOGY AND ANATOMY,New York Medical,CB,5948901,3R01NS092786-04S1,RPGs - Non SBIR/STTR,9625694,"SCEMES, ELIANA",2091199,Importance of Pannexin to Astrocyte and Neuronal ATP,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,36500,23360,59860,17,VALHALLA,NEW YORK,10595,Y,NEW YORK MEDICAL COLLEGE,Domestic Higher Education,30.03.18,PA16-288
PATHOLOGY AND CELL BIOLOGY,USF-Morsani,CB,513807,5D43MH108169-04,Other Research-Related,9443674,"CALLEGARI, CARLOS",14388620,Multidisciplinary Training Program on Neuropsychiatry and Behavioral Disorders in,PATHOLOGY,SCHOOLS OF MEDICINE,260442,14442,274884,14,TAMPA,FLORIDA,33612,Y,UNIVERSITY OF SOUTH FLORIDA COL OF MED,Domestic Higher Education,26.02.18,PAR15-184
CELL BIOLOGY,Emory,CB,2384501,5R01MH109026-03,RPGs - Non SBIR/STTR,9478688,"BASSELL, GARY J",1881563,FMRP Mechanism and Function,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,243024,136093,379117,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,10.05.18,PA13-302
CELL BIOLOGY,Emory,CB,2384501,5R01AR071397-02,RPGs - Non SBIR/STTR,9540805,"CHOO, HYOJUNG",10477530,Myonuclear homeostasis in craniofacial muscles,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,220000,123200,343200,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,30.07.18,PA16-160
CELL BIOLOGY,Emory,CB,2384501,1R01NS105982-01A1,RPGs - Non SBIR/STTR,9662299,"ENGLISH, ARTHUR W",1870909,The molecular mechanism and therapeutics in axon regeneration,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,218750,122500,341250,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,20.09.18,PA18-484
CELL BIOLOGY,Emory,CB,2384501,5F31NS098663-02,Training - Individual,9517554,"ENGSTROM, AMANDA KATHRYN",12638366,The Function of LSD1 in Tau Mediated Neurodegeneration,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,44524,NA,44524,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,20.06.18,PA16-309
CELL BIOLOGY,Emory,CB,2384501,1RF1AG060285-01A1,RPGs - Non SBIR/STTR,9490970,"FAUNDEZ, VICTOR",6794913,Neuronal Mechanisms of Copper Transport and Toxicity,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,1384565,673800,2058365,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,24.08.18,PAS17-028
CELL BIOLOGY,Emory,CB,2384501,5R56MH111459-02,RPGs - Non SBIR/STTR,9567620,"FAUNDEZ, VICTOR",6794913,Synaptic Mechanisms of a Neurodevelopmental Disorder Interactome in Drosophila,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,361489,170918,532407,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,27.07.18,PA16-160
CELL BIOLOGY,Emory,CB,2384501,5R01EY014852-14,RPGs - Non SBIR/STTR,9441013,"HARTZELL, H CRISS",1882900,Retinal Degeneration and Chloride Channels,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,250000,136618,386618,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,26.02.18,PA13-302
CELL BIOLOGY,Emory,CB,2384501,5R01AR067786-04,RPGs - Non SBIR/STTR,9545666,"HARTZELL, H CRISS",1882900,Ion Channel and Lipid Scramblase Functions of Anoctamins: Roles in Myopathy,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,220000,120224,340224,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,17.08.18,PA13-302
CELL BIOLOGY,Emory,CB,2384501,5F31NS103595-02,Training - Individual,9519576,"JALLOH, BINTA",12366621,Links between N6-methyladenosine and a polyadenosine RNA binding protein critical for neurodevelopment,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,44524,NA,44524,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,29.06.18,PA16-308
CELL BIOLOGY,Emory,CB,2384501,5R01NS087142-04,RPGs - Non SBIR/STTR,9439830,"KATZ, DAVID JOHN",9673537,Investigating the Role of the Histone Demethylase LSD1/KDMI in Neurodegeneration,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,255734,138346,394080,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,22.02.18,PA13-302
CELL BIOLOGY,Emory,CB,2384501,5R01AR048266-15,RPGs - Non SBIR/STTR,9460367,"KOWALCZYK, ANDREW P",1901174,Mechanisms of desmosome regulation and disassembly in the skin disease Pemphigus,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,328270,176249,504519,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,17.04.18,PA11-260
CELL BIOLOGY,Emory,CB,2384501,5R01AR050501-14,RPGs - Non SBIR/STTR,9535181,"KOWALCZYK, ANDREW P",1901174,Cadherin Regulation in Dermal Endothelial Cells,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,307064,171956,479020,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,30.07.18,PA16-160
CELL BIOLOGY,Emory,CB,2384501,5K22HL126922-02,Other Research-Related,9417050,"LERIT, DOROTHY A",8426638,Mechanisms of centrosome regulation,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,230556,18444,249000,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,11.01.18,PAR14-302
CELL BIOLOGY,Emory,CB,2384501,1R01GM123136-01A1,RPGs - Non SBIR/STTR,9449091,"MOBERG, KENNETH H",1879286,Cytoplasmic and transcriptional control of Hippo signaling,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,236719,64194,300913,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,29.01.18,PA16-160
CELL BIOLOGY,Emory,CB,2384501,5R01MH107305-04,RPGs - Non SBIR/STTR,9417092,"MOBERG, KENNETH H",1879286,Neurodevelopmental Role of an RNA Binding Protein Required for Cognitive Function,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,261611,143120,404731,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,02.03.18,PA13-302
CELL BIOLOGY,Emory,CB,2384501,5R01GM121967-02,RPGs - Non SBIR/STTR,9559704,"MOBERG, KENNETH H",1879286,Mechanisms of growth control in developing Drosophila epithelia,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,2e+05,106589,306589,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,31.08.18,PA16-160
CELL BIOLOGY,Emory,CB,2384501,5F31NS101786-02,Training - Individual,9572422,"POLLITT, STEPHANIE LYNN",12638444,LIM and SH3 Domain Protein in Axon Development,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,44524,NA,44524,5,ATLANTA,GEORGIA,30322,Y,EMORY UNIVERSITY SCHOOL OF MEDICINE,Domestic Higher Education,05.09.18,PA16-309
